,customer_id,churn,country_Germany,country_France,country_Spain,gender_Female,gender_Male,age_bin_18_24,age_bin_25_29,age_bin_30_34,age_bin_35_39,age_bin_40_44,age_bin_45_49,age_bin_50_59,age_bin_60+,balance_tier_Zero,balance_tier_Low,balance_tier_Medium,balance_tier_High,balance_tier_Premium,balance_tier_Ultra,salary_tier_Low,salary_tier_Lower_Mid,salary_tier_Mid,salary_tier_Upper_Mid,salary_tier_High,credit_score_tier_Poor,credit_score_tier_Fair,credit_score_tier_Good,credit_score_tier_Excellent,customer_value_tier_Low,customer_value_tier_Medium,customer_value_tier_High,customer_value_tier_Premium,log_balance_scaled,log_salary_scaled,wealth_index_scaled,balance_to_salary_ratio_capped_scaled,tenure_tier_New,tenure_tier_Growing,tenure_tier_Established,tenure_tier_Mature,tenure_tier_Veteran,is_active_member,has_credit_card,has_single_product,has_multiple_products,products_per_year_capped_scaled,germany_poor_credit,germany_high_value,female_45_plus,male_young,active_multiple_products,inactive_single_product,zero_balance_active,zero_balance_multiple_products,poor_credit_high_value,excellent_credit_low_value,composite_risk_score_scaled,geographic_risk_score,demographic_risk_score,engagement_risk_score,credit_risk_score,is_zero_balance,is_high_balance,products_3_plus
customer_value_tier_Low,0.011285866876042253,-0.12213438570024537,-0.4359376493008206,0.25175240734548177,0.14621316535666398,0.0047784298856979315,-0.004778429885697921,0.013517196467582274,0.022794435356496393,0.015106330224505617,0.009632111995605243,-0.009826455423041171,-0.021404122680936218,-0.03736181518779669,0.0005480915911772472,0.9993506200460173,0.00703591224995241,-0.06278732783649761,-0.3175478271264307,-0.5934727066371467,-0.24673906421547642,0.013064365491123846,-0.01273896452245467,0.015623590819858455,-0.006805445604379745,-0.008908225038668175,0.00928650510356176,-0.008309664112726307,0.012648726396474819,-0.013955177599692005,1.0,-0.11349988373837944,-0.6910383204226663,-0.32728007268684167,-0.9988213315062657,-0.02218776254651779,-0.998660679087932,-0.6027229784713669,-0.021982643042030122,-0.004959439426227534,0.00969378292084004,0.01604260740437797,-0.001267848776251959,0.003887920518405347,0.018757733356948834,-0.3889226312942407,0.38892263129424054,0.11949016667426138,-0.18622481387985343,-0.36137847252322086,-0.023449473438088377,0.02148482260566587,0.23951909215940842,-0.21066231166711677,0.6373233245022731,0.8098353211721463,-0.3083232057042844,0.35118183186812846,-0.425237087143098,-0.4359376493008206,-0.022412084834018704,-0.27475248451832596,0.0050083180752239186,0.9993506200460175,-0.7235622390105246,-0.007044375626109013
customer_value_tier_Medium,-0.010762689073670496,0.01816464770150138,0.006732353659512956,-0.0017793714872402922,-0.004700282838443866,0.0015613753898031904,-0.0015613753898032039,-0.016723111158920303,0.0036033099619941595,0.00632932143235466,-0.010047973418774296,0.0033812639181616364,0.011650071374970185,-0.012750665676404484,0.013143289586710068,-0.11342617918910076,0.07946037208328326,0.5531928823929424,0.22090275229544523,-0.11871573227880852,-0.0493566230806255,0.03240670454054118,0.02207963856427825,0.00785394498268963,0.0034029796380514203,-0.05177037426941451,0.0009006161013756493,-0.0028055264032057848,0.014402367173012926,-0.013402898401253378,-0.11349988373837944,1.0,-0.1382323387819297,-0.06546770062845629,0.0922651964822896,-0.03780710893340961,0.0915396846074271,0.016182140558972203,0.013220558861339155,0.00895758483227897,-0.014288368883611043,-0.005586119881088526,-0.0007490346888096422,0.009028270744994397,0.01843286747277727,0.04227089547066309,-0.042270895470663074,-0.00786073033456116,-0.008119658225526008,-0.07228859813703589,0.01168930405549979,0.005637580936442921,-0.023948500273837305,0.014120848003443954,-0.0723361232347652,-0.09191621480027128,-0.06167565034479885,-0.03985909708806382,0.01644570487455434,0.006732353659512961,0.0009234968701473178,0.02325371261269761,-0.0007025742889366656,-0.11342617918910076,-0.14473828382127707,0.002915394560348045
customer_value_tier_High,-0.007946277533189076,0.08727139859178114,0.3354226638999674,-0.19729090629654344,-0.10834749337275175,0.0015518207366887735,-0.0015518207366887863,-0.008506200559794636,-0.027393702897249704,-0.00516582884794772,-0.007506723461474425,-0.0013773975647972626,0.01587637533026583,0.0426638870866418,-0.0012427691556380425,-0.690589573989952,-0.022478334925327952,-0.0764691459306931,0.3754008214610802,0.6031954712637837,-0.30050531147669274,0.030783058312538622,0.02597310076161448,-0.0020970329896345483,0.001725591395457895,-0.045002965420157706,-0.0091848995261007,0.007126858253432524,-0.008706264936266011,0.010944407896472243,-0.6910383204226663,-0.1382323387819297,1.0,-0.3985967949403671,0.6792804520383356,-0.0372206934643733,0.6782384689175425,0.41166752482547614,0.015552973471416964,-0.0005209643992284832,0.001777754328712348,-0.017438416117015104,0.00229836073332848,0.0024072123113118484,-0.01987761493840845,0.2745003830143914,-0.27450038301439145,-0.0844863324230343,0.1479978354561654,0.5229499751941219,0.02260293947759388,-0.02662016708465908,-0.16854065255233402,0.14327142357276176,-0.44041483973023904,-0.5596272401617507,0.23144831981884043,-0.24268010325710693,0.31858577833399787,0.33542266389996733,0.027123408636404948,0.19031748459428574,-0.005602374164383026,-0.690589573989952,0.4089874211621944,2.0347106052851136e-05
customer_value_tier_Premium,0.0003293526109915659,0.03432356674345894,0.1133288827272541,-0.06141005202864509,-0.042686319291401854,-0.009027594477543519,0.009027594477543519,0.0005612728295914086,0.005911785563626804,-0.015373789453907953,0.0016166542720474307,0.013435024536993934,0.0018089287328744992,-0.0038825042345185137,-0.004325064628774184,-0.32706754356830275,-0.010645880077592353,-0.03621626601429402,-0.18316429406614637,0.00607639539354854,0.7539079974831452,-0.07219785409089091,-0.027550535499713584,-0.02085117228586531,0.0052247220534192215,0.09391989190247578,-5.5140298138549036e-05,0.002343622768007772,-0.010571183665617843,0.008835626378197067,-0.32728007268684167,-0.06546770062845629,-0.3985967949403671,1.0,0.350315732191341,0.09514533850026939,0.35181713631389455,0.22490537473943686,0.002377320096352777,0.003620258417207724,-0.009409450977614668,0.004925421868525997,-0.0011635455093797046,-0.012032537643874157,-0.005002504136977635,0.12021785419801272,-0.12021785419801255,-0.0387962823150041,0.04642332430362088,-0.2084461840265218,-0.004685511582483101,0.005759444385827879,-0.0755733640025753,0.07603244676847899,-0.20858322396812493,-0.2650429627775924,0.11481882677252885,-0.11493481546010022,0.11829123642219479,0.1133288827272541,-0.007870948448905749,0.09250055875647044,0.0013336367906143524,-0.3270675435683028,0.4523177897376206,0.008059620665148228
log_balance_scaled,-0.010836398796357862,0.12262952546121407,0.43597916155051664,-0.2517247621266228,-0.14628687656402045,-0.005405968951515545,0.005405968951515575,-0.013241645105731885,-0.02265663214335113,-0.015955918825718608,-0.008880001176623424,0.010323315173331158,0.020930927008914708,0.0374405881826466,-0.0012018884574357361,-0.9991940693739867,0.00908355058528444,0.047289684280521736,0.29205007629000207,0.601237363917523,0.2675805056344847,-0.01316441724572311,0.01299292668378692,-0.015288075777828512,0.006418865028878688,0.008858303702924683,-0.009158316179454763,0.007616061382778408,-0.01235558599518561,0.014330904536520502,-0.9988213315062657,0.0922651964822896,0.6792804520383356,0.350315732191341,1.0,0.022322859653652456,0.9998411000170203,0.609087685194115,0.02181169623797056,0.005182249646209466,-0.009945883235813703,-0.016008422380842022,0.0014001749369972783,-0.0047693208564487215,-0.018176814314852935,0.3886665919396895,-0.3886665919396895,-0.11899481266231392,0.18690437741451485,0.3562719157580995,0.022885553384363405,-0.020955988895597622,-0.23981984903056883,0.2110786307606976,-0.6372234862745797,-0.8097084585263238,0.3104575387508658,-0.35053268194232684,0.42517663306260045,0.4359791615505166,0.021745173401836897,0.2751897022222602,-0.005283193683834164,-0.9991940693739867,0.743458100782693,0.006945200422130279
log_salary_scaled,0.0188755580993541,0.007790680334310955,0.0045408972305664,-0.003937018852653862,-2.7412282126838407e-07,0.004142707290925222,-0.004142707290925211,0.012359073794405543,-0.0049057648262675465,-0.004314172930299873,-0.02242393990424321,0.02057238687901499,0.02993821731290518,-0.01891398289895372,-0.004113435474571229,-0.0223221395524307,0.012449785221339894,0.0026890649167013534,0.003356172497223362,0.014729432978433881,0.006208355923726691,-0.7989687054961303,-0.06580485783730897,0.06288046284900004,0.15978927331892753,0.6025051972302695,0.0039769351389009585,-0.0024753078871480472,-0.0005620521994142556,-0.0007206985858549534,-0.02218776254651779,-0.03780710893340961,-0.0372206934643733,0.09514533850026939,0.022322859653652456,1.0,0.04014110725387783,-0.5456090053986495,0.003446150335341871,-0.016378865370975108,0.005325025587718986,0.0038393339707063815,0.004026143502057221,-0.007993818424459042,-0.0013726748694333842,-0.004449873368781659,0.004449873368781653,-1.283812664903421e-05,0.0037877687459348768,-0.03246147980209388,0.008269815147475684,-0.015105237565152042,0.0034800547282257824,0.007587523913940546,-0.019696777580087636,-0.020805099652082208,0.02127711529999822,-0.01949731068028759,0.007932303798016018,0.004540897230566403,0.008544639424723641,0.0024770689399681097,0.002788553880913933,-0.0223221395524307,0.018008181601222473,0.017336893932863563
wealth_index_scaled,-0.010493799627250644,0.12270014231254539,0.4358173181989503,-0.25165476833776557,-0.1462054096459244,-0.00532909090811398,0.005329090908113898,-0.013013899724369435,-0.022731487067933324,-0.016023957104548396,-0.009274889716786635,0.01068438543677895,0.021453088681112484,0.03708248715553482,-0.0012745644388714166,-0.9990356053994739,0.009300479802801296,0.04731129500977275,0.2919472671679938,0.60116515154609,0.26754218076295716,-0.027403240809202666,0.011812345153830152,-0.01415835995743986,0.00926444154467467,0.019596447547966207,-0.009082304164932583,0.00756768333378553,-0.012358726549938389,0.014310072655009222,-0.998660679087932,0.0915396846074271,0.6782384689175425,0.35181713631389455,0.9998411000170203,0.04014110725387783,1.0,0.5990198853938489,0.02186099581540456,0.004887317181144562,-0.009845395230912164,-0.01593104884708364,0.0014711840111768367,-0.004909199887827783,-0.018191166796098012,0.38837078690752674,-0.38837078690752674,-0.11892876958580702,0.1868678229249479,0.3554946863615096,0.02302026411991546,-0.02121365449604921,-0.23962423400088623,0.21109636508009183,-0.6372198032207013,-0.8096284752514269,0.3106640205234038,-0.3506851094688328,0.4250812770670552,0.4358173181989503,0.021885419554925,0.27508060816372026,-0.005230529493879238,-0.9990356053994739,0.7433651434848517,0.007250461025859452
balance_to_salary_ratio_capped_scaled,-0.01678335179844405,0.07895337240256964,0.2684665790890637,-0.15728721026717268,-0.08743884780262898,-0.011927949667853524,0.0119279496678535,-0.013938846447647505,-0.0016908663988348884,-0.012085675398469779,0.0033128066796025246,-0.003610761722250687,-0.0052749605887410615,0.03357870524299695,0.0016204430392534827,-0.6024030773492864,-0.01719462884892401,-0.02105503949497455,0.07675980633577081,0.3846303050392657,0.26083991378988464,0.5431069264091072,0.027999508334400777,-0.08089547235133848,-0.12432583957565004,-0.36096518600131927,-0.012967887753293859,0.014269652319865314,-0.0075820659069102255,0.00520557499304057,-0.6027229784713669,0.016182140558972203,0.41166752482547614,0.22490537473943686,0.609087685194115,-0.5456090053986495,0.5990198853938489,1.0,0.0032972200219141146,0.019114069097017915,-0.0074564140156086044,-0.009271008966814043,-0.005077622161569402,0.0015791361984393534,-0.011283916127475497,0.2515467459828633,-0.25154674598286325,-0.07862980536115985,0.11638955891969632,0.23112268531567046,0.007400443324348947,0.001141515180910908,-0.15797777676198727,0.12845153335509193,-0.3841750074953339,-0.4881642937268441,0.18148179094764094,-0.2116845645748717,0.26056287515045085,0.2684665790890637,0.003075124638486412,0.17484146584243182,-0.0054095530972806324,-0.6024030773492863,0.5287031699238357,-0.003174778418829006
tenure_tier_New,0.0072848759746703285,0.022608567099641902,0.0037341573691694126,0.004531316952687403,-0.00899868698160371,0.013796688509083672,-0.013796688509083702,-0.007040024312383576,-0.017101648446695244,0.0027495774863714267,-0.00013380920818144713,-0.005520159000321127,0.010845299983601618,0.00924965028139205,0.009974069667280145,-0.022321095411996148,0.001522545956584022,-0.003402688004111776,0.011508798331618829,0.018949568610696396,-0.007983913013414947,-0.0001283932477026919,-0.009178590803648874,-0.006495977959914234,0.012976180175151024,0.001948582534808491,0.006009585110966047,-0.011050914790195777,0.010886128882844778,-0.0051498894903251125,-0.021982643042030122,0.013220558861339155,0.015552973471416964,0.002377320096352777,0.02181169623797056,0.003446150335341871,0.02186099581540456,0.0032972200219141146,1.0,-0.20939933561170987,-0.20580509908128167,-0.20541928664155598,-0.23750566896952294,0.023958248525988674,-0.032770202192094706,0.03856013254841049,-0.03856013254841049,0.7064918225550177,0.008044164860597808,0.00661567253863908,0.024616416461865256,-0.00963940306872929,-0.01086299914322441,0.00586331079266085,-0.017633958697364737,-0.028570448175198486,0.018004451844959867,-0.013447336600508834,0.01382846849934293,0.0037341573691694135,0.01967577276982333,0.010218641481142229,-0.00013041689485314593,-0.022321095411996148,0.013710920212251709,-0.008328639749739254
tenure_tier_Growing,0.026144062774979212,-0.0030780270798655626,0.011355206805547495,-0.007609795024614576,-0.0025897913113200723,0.007207040566698004,-0.007207040566697987,-0.008298353870929602,-0.0057803861281325855,-0.0007471799484963577,0.01012514196103162,0.0032239103572865723,-0.003709783583004562,-0.005931131541097814,0.005321512392854167,-0.005157476222942515,-0.0023660949349915373,0.020342585330708287,-0.008571044426525698,-0.0009318305575495773,0.014782978816416055,0.011164952608306652,0.011867054396066503,0.012023988632660965,-0.013697759582431844,-0.01692090579284914,-0.0028327013509311986,-0.00797143137646804,0.007824082648718436,0.004110049464744867,-0.004959439426227534,0.00895758483227897,-0.0005209643992284832,0.003620258417207724,0.005182249646209466,-0.016378865370975108,0.004887317181144562,0.019114069097017915,-0.20939933561170987,1.0,-0.2545250670333028,-0.2540479217267886,-0.29373007075681046,0.012097829747460763,0.009110864109002588,-0.021664352725952272,0.02166435272595222,0.13931178962102306,-0.005822316092741092,0.0026232648423473587,-0.0010467498528729594,-0.012193581690627758,0.026349809755175504,-0.012289281383490057,0.009336399216767039,-0.001034143353566286,-0.0015380052291353238,-0.005531477267376506,-0.007743060337699919,0.011355206805547495,0.0012951378809163922,-0.023612464677456643,-0.007770982234743178,-0.005157476222942517,0.007846630469894651,0.020815250909030393
tenure_tier_Established,-0.02560203098921591,0.002728425222189427,-0.006371416957758672,-0.003150121856754197,0.010047479310455052,-0.009565402750103686,0.009565402750103645,-0.0005334585490855568,0.021725451673170797,-0.003601288125153246,-0.013543851921312274,0.0014951911811775579,-0.003498640757494663,0.006311730717997822,-0.004761607349560125,0.010007800134417481,-0.012254952959658427,-0.008475484061310259,0.020284637387585007,-0.02179256411894188,-0.0016027774890596134,-0.006881271964391818,-0.006703420634937321,0.00020522147844528906,0.010991996967361852,0.00301086622358477,0.0025679920303510535,-0.0018736862166267025,-0.0004913076091871292,7.742404056506742e-06,0.00969378292084004,-0.014288368883611043,0.001777754328712348,-0.009409450977614668,-0.009945883235813703,0.005325025587718986,-0.009845395230912164,-0.0074564140156086044,-0.20580509908128167,-0.2545250670333028,1.0,-0.24968731419151524,-0.28868833866479976,-0.012360872087519079,-0.0014835937221941858,-0.006153915105932718,0.006153915105932706,-0.12825500942686202,-0.00027636025551097643,0.006802009338985907,-0.006203658100983973,0.01273727654445723,-0.016469751041018017,-0.00947047492286561,-0.00947356572575629,0.008618223260642209,-0.0022412094128312896,0.00822418833488615,-0.00309415581228792,-0.006371416957758678,-0.006235538838823927,0.004338763892140786,0.001637016123660257,0.010007800134417492,-0.022153708495456555,0.001080111426714479
tenure_tier_Mature,-0.0007558225767287916,-0.020740530346200367,-0.02802054842698204,0.027379308781724062,-0.0035717067988343602,0.007876079724676856,-0.007876079724676863,0.005785748556295845,0.0037115306326215704,-0.0059517618536225345,0.01755200002389113,-0.006545776304674093,0.0012596301690083835,-0.011873097453936882,-0.008897022725781445,0.016357178809466143,-0.0020131160449702945,-0.002314046280867153,-0.005624408821202643,-0.010853742606967231,-0.001112779008763055,-0.0002172213652385668,0.010400364121114716,-0.015014900491816068,0.0018285145373999948,0.0021039707710639854,0.0022275362770385852,0.01458202090186463,-0.0171497862809203,-0.0011918165473125163,0.01604260740437797,-0.005586119881088526,-0.017438416117015104,0.004925421868525997,-0.016008422380842022,0.0038393339707063815,-0.01593104884708364,-0.009271008966814043,-0.20541928664155598,-0.2540479217267886,-0.24968731419151524,1.0,-0.2881471491959379,0.0031922012619426923,0.006877350123231433,-0.003632922536674171,0.003632922536674251,-0.2434148471996144,-0.01816410364733971,-0.02326880715402382,-0.009593085763303396,-0.009394194398185294,0.007823991393872826,3.486543331381116e-05,0.021381288059648264,0.016298116777442327,-0.013763268669231282,0.004582016131622246,-0.015532332797696023,-0.028020548426982032,0.00147093935268777,-0.004773164186172344,0.011051153790378852,0.016357178809466147,-0.01121984332177329,-0.021188354966893756
tenure_tier_Veteran,-0.0059740931762321614,0.0011204211371342225,0.018114546793837054,-0.018939042307527052,0.0037441572028199806,-0.016373093554183274,0.01637309355418327,0.008622075970568313,-0.004204759230493799,0.007284131217539916,-0.013029696928173564,0.006137033406041398,-0.003281107384564177,0.003146072380466547,-0.00046290695580252975,-0.0013883945903854242,0.014153926420138503,-0.006258710856870583,-0.014904873960457083,0.01562380294114106,-0.004804204136522218,-0.0037601994364484517,-0.007024380216059609,0.007723445400976704,-0.00960341565538466,0.009489582613189699,-0.006668874965278109,0.004696189727257238,0.00013079053846170498,0.0014414680849701767,-0.001267848776251959,-0.0007490346888096422,0.00229836073332848,-0.0011635455093797046,0.0014001749369972783,0.004026143502057221,0.0014711840111768367,-0.005077622161569402,-0.23750566896952294,-0.29373007075681046,-0.28868833866479976,-0.2881471491959379,1.0,-0.022291885552057075,0.013152112953287286,-0.0020751507627175753,0.00207515076271753,-0.3610980445926126,0.015918752996970435,0.007365817595690053,-0.0044434750960267696,0.016119867173635737,-0.007773923925459219,0.015426895775451458,-0.00536513772012394,0.0011799501074157906,0.0015768888663385695,0.004265150508884337,0.013185227333163171,0.018114546793837047,-0.012797029187166267,0.014135785986970573,-0.004352003917936885,-0.0013883945903854207,0.01235764802606987,0.005895122608282583
is_active_member,0.0016649648401758502,-0.15612827818890548,-0.020485800270395753,0.0033169659444571083,0.016731863681874314,-0.02254432465230797,0.022544324652307938,0.003448622183170447,-0.007356554164477957,-0.002867983792468142,-0.024623288549956317,-0.03579045092825565,-0.040883458194547945,0.03436433002966955,0.1291231591212741,0.004115697382783271,-0.0007403055971753196,0.0035244747751762913,0.009902005989957448,-0.006105414597695681,-0.009558701045067218,0.003934115863438134,0.017635887200027896,-0.014520154174697026,0.002238376553908815,-0.0071908545531264995,-0.024339120459429733,-0.0011878830610413474,0.01602372072950328,0.010309585200267686,0.003887920518405347,0.009028270744994397,0.0024072123113118484,-0.012032537643874157,-0.0047693208564487215,-0.007993818424459042,-0.004909199887827783,0.0015791361984393534,0.023958248525988674,0.012097829747460763,-0.012360872087519079,0.0031922012619426923,-0.022291885552057075,1.0,-0.01186563687845792,-0.022320689683981477,0.022320689683981456,0.024783732318920084,-0.020351837069909156,-0.01680396734092542,0.022054565859537207,-0.0034883089595686796,0.5733169051150685,-0.5983900164076712,0.46578347424353445,0.019824999729236154,-0.025208740597279167,0.004147499503874486,-0.40368343163030157,-0.020485800270395746,-0.021008716673933996,-0.7148470582779057,-0.026774350375225887,0.00411569738278327,-0.01160062437282376,-0.02920753124428256
has_credit_card,-0.01402513032557391,-0.0071377656030390145,0.01057658071380352,0.0024672242386179883,-0.013479728330052086,-0.005766124371501161,0.005766124371501157,-0.006737571368282822,0.014048039088480072,0.001193268132538034,0.012343251596094973,-0.011932864689099378,0.0024768034052740965,-0.019532537000532552,0.0018741311198652143,0.01835770699888517,-0.011046548921512885,0.01940119809570842,-0.021818691380357347,-0.0013832394013398941,-0.005658158500744447,0.007856574896815575,0.016952175629534192,-0.010927471578811796,-0.0014584354682886968,-0.010130977096316995,-0.00949914270558848,0.015816418593191345,-0.0040697223778732245,-0.004287669437087805,0.018757733356948834,0.01843286747277727,-0.01987761493840845,-0.005002504136977635,-0.018176814314852935,-0.0013726748694333842,-0.018191166796098012,-0.011283916127475497,-0.032770202192094706,0.009110864109002588,-0.0014835937221941858,0.006877350123231433,0.013152112953287286,-0.01186563687845792,1.0,-0.0038450623114540147,0.0038450623114539852,-0.02862961052171784,0.010011402655042296,0.0005678840999489574,-0.004553840793199866,0.013295415655297798,0.0030886060688461183,0.012345369940089716,0.011582716287544488,0.010700380356473792,-0.007129158075325486,0.012070959059408332,0.005610261579157862,0.010576580713803529,-0.011898912870354194,0.005607417077609502,-0.0007751844668757958,0.018357706998885136,-0.004696242606575922,0.0012440174445061945
has_single_product,-0.018501263505390726,0.18544672657041172,0.03387750897877251,-0.014049077810493684,-0.01775041993683896,-0.005488223588852887,0.00548822358885288,-0.009902865126541167,-0.04268607326058661,-0.023397853843312718,-0.030567033386013673,0.0034549616921955976,0.04893432815162088,0.06760222738504326,0.015753974016929,-0.3887738023049731,0.007756873342404523,0.02397173341315959,0.11501754928046878,0.24270275615697073,0.08611838894139424,0.007854316501430406,-0.0012977821772469117,0.0038165103791352804,0.0097612448626195,-0.015451864825122877,0.021738010370668307,-0.008267448287431724,-0.005315983203894373,-0.007826161568712542,-0.3889226312942407,0.04227089547066309,0.2745003830143914,0.12021785419801272,0.3886665919396895,-0.004449873368781659,0.38837078690752674,0.2515467459828633,0.03856013254841049,-0.021664352725952272,-0.006153915105932718,-0.003632922536674171,-0.0020751507627175753,-0.022320689683981477,-0.0038450623114540147,1.0,-0.9999999999999997,-0.362144509400637,0.025036508296653916,0.033740652182848475,0.050711509346695445,-0.02636611104835298,-0.600912536444116,0.5709102264510744,-0.26671984968856477,-0.6203510111497488,0.13376561333361486,-0.1444149579979093,0.41738806705804793,0.033877508978772536,0.04764280744609959,0.7150624950980113,0.018369608619612104,-0.3887738023049731,0.2871479675379173,-0.18668206333020965
has_multiple_products,0.018501263505390775,-0.18544672657041184,-0.033877508978772515,0.014049077810493658,0.017750419936839023,0.005488223588852864,-0.005488223588852878,0.009902865126541168,0.04268607326058657,0.023397853843312725,0.030567033386013666,-0.0034549616921956063,-0.04893432815162091,-0.06760222738504322,-0.01575397401692904,0.38877380230497316,-0.007756873342404526,-0.023971733413159585,-0.11501754928046876,-0.24270275615697054,-0.08611838894139409,-0.0078543165014304,0.0012977821772469718,-0.003816510379135302,-0.009761244862619476,0.015451864825122877,-0.021738010370668373,0.00826744828743172,0.005315983203894369,0.007826161568712563,0.38892263129424054,-0.042270895470663074,-0.27450038301439145,-0.12021785419801255,-0.3886665919396895,0.004449873368781653,-0.38837078690752674,-0.25154674598286325,-0.03856013254841049,0.02166435272595222,0.006153915105932706,0.003632922536674251,0.00207515076271753,0.022320689683981456,0.0038450623114539852,-0.9999999999999997,1.0,0.36214450940063675,-0.025036508296653878,-0.03374065218284853,-0.05071150934669541,0.026366111048353066,0.6009125364441164,-0.5709102264510745,0.26671984968856466,0.6203510111497484,-0.13376561333361467,0.1444149579979093,-0.4173880670580478,-0.03387750897877251,-0.047642807446099646,-0.7150624950980113,-0.01836960861961213,0.3887738023049732,-0.2871479675379173,0.1866820633302096
products_per_year_capped_scaled,0.020276304129995423,-0.010004776153932292,0.002426612146214487,0.00348022651709873,-0.006468078253196456,0.028572060102936662,-0.02857206010293678,-0.0045894812104435865,-0.007991831634437832,-0.00037945152562302264,0.0128722754165934,0.0002788329817416183,0.005729164966807491,-0.017257488043074035,0.006051439574911733,0.11860428076500834,0.008683734613739889,-0.0017387262808589996,-0.034302092663309185,-0.07670445794489347,-0.02532360058707191,0.002527632261460547,-0.008212942326546839,-0.0017490751674986292,-0.0019080674700911865,0.005922663553852598,-0.016108499329162106,-0.0024113804546514457,0.01881670276129577,-0.00022929621278909232,0.11949016667426138,-0.00786073033456116,-0.0844863324230343,-0.0387962823150041,-0.11899481266231392,-1.283812664903421e-05,-0.11892876958580702,-0.07862980536115985,0.7064918225550177,0.13931178962102306,-0.12825500942686202,-0.2434148471996144,-0.3610980445926126,0.024783732318920084,-0.02862961052171784,-0.362144509400637,0.36214450940063675,1.0,-0.0009267248978547774,0.004147674362454033,0.009617587053538648,-0.014002616469993592,0.22842976689743613,-0.21506751928606793,0.07818803636827387,0.20054863061410447,-0.03918531061856948,0.042622506761843815,-0.14180129081729603,0.0024266121462144926,0.0171764074311947,-0.27063346825929346,-0.018685992762794836,0.1186042807650083,-0.0896298667556949,0.18532878170566863
germany_poor_credit,0.0053580800923083245,0.09236342536022048,0.4271822224543587,-0.2479188968135609,-0.14186036579712477,-0.0005834224333573581,0.0005834224333573861,-0.012995933374012452,-0.01620549674353765,-0.011069380817362622,-0.025406448435540362,0.01797969448016297,0.01403887006934066,0.03953354670415435,0.005195904850768486,-0.18610388321878615,-0.006057585540607734,-0.010237295174900504,0.024079385047141792,0.15485988447955623,0.02203298130513846,-0.0012896341173447505,-0.007858492983227423,-0.011656530381921106,0.00836491699564348,0.008803806356450866,0.4445734094329759,-0.17472319419184268,-0.1399950376059749,-0.11891927088231277,-0.18622481387985343,-0.008119658225526008,0.1479978354561654,0.04642332430362088,0.18690437741451485,0.0037877687459348768,0.1868678229249479,0.11638955891969632,0.008044164860597808,-0.005822316092741092,-0.00027636025551097643,-0.01816410364733971,0.015918752996970435,-0.020351837069909156,0.010011402655042296,0.025036508296653916,-0.025036508296653878,-0.0009267248978547774,1.0,0.3601382975722637,0.021289012826472557,-0.01425849377667622,-0.01868721756993512,0.03340075339460214,-0.11868541748672522,-0.1508114319586138,0.5917493876947783,-0.06539877127762819,0.43884714549400633,0.4271822224543587,0.02326145270148108,0.031742624716542794,0.3723319939897383,-0.18610388321878613,0.1637284578182874,0.03195726243818851
germany_high_value,-0.003909791139379835,0.18328127311282175,0.8289682552145224,-0.4810988953272833,-0.27528706424926447,0.0262667533893705,-0.02626675338937055,-0.014126002568581455,-0.02264017972819601,-0.027568779905220945,-0.022411503245044883,0.01372728738809127,0.0413655679679972,0.05499016711441048,-0.0085167266606953,-0.36114380058736356,-0.011755044691605416,-0.039989537967571556,0.1437455848732904,0.3541509737999646,-0.15714924518243778,0.028631562008458174,0.013534928708927722,-0.012516674286033825,-0.01363343217082012,-0.016767974564929844,-0.004183700037735887,0.005859202936110723,-0.01990135094887339,0.019324173494531995,-0.36137847252322086,-0.07228859813703589,0.5229499751941219,-0.2084461840265218,0.3562719157580995,-0.03246147980209388,0.3554946863615096,0.23112268531567046,0.00661567253863908,0.0026232648423473587,0.006802009338985907,-0.02326880715402382,0.007365817595690053,-0.01680396734092542,0.0005678840999489574,0.033740652182848475,-0.03374065218284853,0.004147674362454033,0.3601382975722637,1.0,0.04504511958008647,-0.04167068560366018,-0.019445823737795798,0.038573452762260235,-0.2303149295120517,-0.2926570513605414,0.12178649828061547,-0.12690955397841072,0.5637105145445117,0.8289682552145221,0.0632688147688358,0.03534998873114515,-0.000999134353041415,-0.3611438005873637,0.251545606678623,0.0418804714508189
